tag,seed,condition,axis,group,samples,sequences,supported,accuracy,macro_f1
A,37,xy_fraction6,N_x_original_shape,5-8:compact,66,17,False,0.8939393939393939,0.888162672476398
A,37,xy_fraction6,N_x_original_shape,9-16:elongated,2275,26,True,0.9595604395604396,0.9515093496831543
A,37,xy_fraction6,N_x_original_shape,9-16:intermediate,996,27,True,0.9417670682730924,0.9390578912055498
A,37,xy_fraction6,N_x_original_shape,9-16:compact,121,18,True,0.9338842975206612,0.9338797814207651
A,37,xy_fraction6,N_x_original_shape,17-32:elongated,19967,27,True,0.9840737216407072,0.9816956075380527
A,37,xy_fraction6,N_x_original_shape,17-32:intermediate,15866,27,True,0.9810916425059877,0.9801279148062941
A,37,xy_fraction6,N_x_original_shape,17-32:compact,2111,22,True,0.9824727617243013,0.9669794390389806
A,37,xy_fraction6,N_x_original_shape,33-64:elongated,14587,26,True,0.9921848221018715,0.9861139465405171
A,37,xy_fraction6,N_x_original_shape,33-64:intermediate,10253,25,True,0.9781527357846483,0.9775025674441422
A,37,xy_fraction6,N_x_original_shape,33-64:compact,1682,21,True,0.9750297265160524,0.9686239187323786
A,37,xy_fraction6,N_x_original_shape,65-511:elongated,6274,20,True,0.9971310168951227,0.9877261327340949
A,37,xy_fraction6,N_x_original_shape,65-511:intermediate,2831,22,True,0.9728011303426352,0.967035124052865
A,37,xy_fraction6,N_x_original_shape,65-511:compact,306,14,True,0.9705882352941176,0.967734754847402
A,37,xy_fraction6,history,none,1846,27,True,0.9409534127843987,0.9302547983751747
A,37,xy_fraction6,history,one_to_five,8062,27,True,0.9574547258744729,0.9477602298631044
A,37,xy_fraction6,history,six,70542,27,True,0.9855263530946103,0.9849123111781795
A,37,xy_fraction6,current_points,1,0,0,False,,
A,37,xy_fraction6,current_points,2,0,0,False,,
A,37,xy_fraction6,current_points,ge3,80450,27,True,0.9816904909881914,0.9806767245249165
A,37,xy_fraction6,current_range,le20,26404,27,True,0.9846235418875928,0.984157217182176
A,37,xy_fraction6,current_range,20to40,36863,27,True,0.9864091365325666,0.9859629784938975
A,37,xy_fraction6,current_range,gt40,17183,27,True,0.9670604667403829,0.9597451015121432
A,37,xy_fraction4,retained_N,1-2,0,0,False,,
A,37,xy_fraction4,retained_N,3-4,1615,27,True,0.9393188854489164,0.9309920540796963
A,37,xy_fraction4,retained_N,5-8,1566,27,True,0.9527458492975734,0.945817101155999
A,37,xy_fraction4,retained_N,9-16,3392,27,True,0.9534198113207547,0.9475352730371149
A,37,xy_fraction4,retained_N,17-32,37944,27,True,0.9826323002319207,0.9825708515844412
A,37,xy_fraction4,retained_N,33-64,26522,27,True,0.9859362039061911,0.9848363021896729
A,37,xy_fraction4,retained_N,65-511,9411,23,True,0.9889491021145468,0.9771040967016598
A,37,xy_fraction4,original_shape,compact,4336,26,True,0.9748616236162362,0.9673196120012941
A,37,xy_fraction4,original_shape,elongated,45116,27,True,0.986035996098945,0.9805593344773675
A,37,xy_fraction4,original_shape,intermediate,30998,27,True,0.9765468739918705,0.9762542650366102
A,37,xy_fraction4,N_x_original_shape,1-2:elongated,0,0,False,,
A,37,xy_fraction4,N_x_original_shape,1-2:intermediate,0,0,False,,
A,37,xy_fraction4,N_x_original_shape,1-2:compact,0,0,False,,
A,37,xy_fraction4,N_x_original_shape,3-4:elongated,1081,26,True,0.940795559666975,0.935674863509915
A,37,xy_fraction4,N_x_original_shape,3-4:intermediate,484,27,True,0.9380165289256198,0.9178063581197355
A,37,xy_fraction4,N_x_original_shape,3-4:compact,50,14,False,0.92,0.910873440285205
A,37,xy_fraction4,N_x_original_shape,5-8:elongated,932,27,True,0.9635193133047211,0.9563369801857415
A,37,xy_fraction4,N_x_original_shape,5-8:intermediate,568,25,True,0.9419014084507042,0.9364038882385872
A,37,xy_fraction4,N_x_original_shape,5-8:compact,66,17,False,0.8939393939393939,0.888162672476398
A,37,xy_fraction4,N_x_original_shape,9-16:elongated,2275,26,True,0.96,0.9520570040542835
A,37,xy_fraction4,N_x_original_shape,9-16:intermediate,996,27,True,0.9407630522088354,0.9380345552995513
A,37,xy_fraction4,N_x_original_shape,9-16:compact,121,18,True,0.9338842975206612,0.9338797814207651
A,37,xy_fraction4,N_x_original_shape,17-32:elongated,19967,27,True,0.9840737216407072,0.9816940881154517
A,37,xy_fraction4,N_x_original_shape,17-32:intermediate,15866,27,True,0.9809025589310475,0.9799262636246722
A,37,xy_fraction4,N_x_original_shape,17-32:compact,2111,22,True,0.9819990525817148,0.9660454634727781
A,37,xy_fraction4,N_x_original_shape,33-64:elongated,14587,26,True,0.9928018098306711,0.987208153308032
A,37,xy_fraction4,N_x_original_shape,33-64:intermediate,10253,25,True,0.9780552033551155,0.9774013605646094
A,37,xy_fraction4,N_x_original_shape,33-64:compact,1682,21,True,0.974435196195006,0.9678985265705093
A,37,xy_fraction4,N_x_original_shape,65-511:elongated,6274,20,True,0.9971310168951227,0.9877261327340949
A,37,xy_fraction4,N_x_original_shape,65-511:intermediate,2831,22,True,0.9728011303426352,0.9670114778150308
A,37,xy_fraction4,N_x_original_shape,65-511:compact,306,14,True,0.9705882352941176,0.967734754847402
A,37,xy_fraction4,history,none,1846,27,True,0.9420368364030336,0.931534526845355
A,37,xy_fraction4,history,one_to_five,8062,27,True,0.9575787645745473,0.9479602846877078
A,37,xy_fraction4,history,six,70542,27,True,0.985583056902271,0.9849712414100191
A,37,xy_fraction4,current_points,1,0,0,False,,
A,37,xy_fraction4,current_points,2,0,0,False,,
A,37,xy_fraction4,current_points,ge3,80450,27,True,0.9817775015537601,0.9807691304767587
A,37,xy_fraction4,current_range,le20,26404,27,True,0.984509922738979,0.9840420733901551
A,37,xy_fraction4,current_range,20to40,36863,27,True,0.9864362640045574,0.985990576534304
A,37,xy_fraction4,current_range,gt40,17183,27,True,0.9675842402374439,0.960382794620795
A,37,kept_single,retained_N,1-2,0,0,False,,
A,37,kept_single,retained_N,3-4,40406,27,True,0.954140474187002,0.9535663391602325
A,37,kept_single,retained_N,5-8,26553,27,True,0.956502090159304,0.9537130136560557
A,37,kept_single,retained_N,9-16,12049,26,True,0.9516142418457963,0.9243194892667378
A,37,kept_single,retained_N,17-32,1357,21,True,0.9108327192336035,0.7551947519475195
A,37,kept_single,retained_N,33-64,85,8,False,0.9882352941176471,
A,37,kept_single,retained_N,65-511,0,0,False,,
A,37,kept_single,original_shape,compact,4336,26,True,0.9303505535055351,0.9126925305879375
A,37,kept_single,original_shape,elongated,45116,27,True,0.9685034134231758,0.9560423359532686
A,37,kept_single,original_shape,intermediate,30998,27,True,0.9358023098264404,0.9353267917720893
A,37,kept_single,N_x_original_shape,1-2:elongated,0,0,False,,
A,37,kept_single,N_x_original_shape,1-2:intermediate,0,0,False,,
A,37,kept_single,N_x_original_shape,1-2:compact,0,0,False,,
A,37,kept_single,N_x_original_shape,3-4:elongated,21829,27,True,0.9656878464428055,0.9606479162476362
A,37,kept_single,N_x_original_shape,3-4:intermediate,16401,27,True,0.9402475458813487,0.9392351426052754
A,37,kept_single,N_x_original_shape,3-4:compact,2176,24,True,0.9430147058823529,0.9179909135449453
A,37,kept_single,N_x_original_shape,5-8:elongated,14358,27,True,0.9739518038724057,0.9584612692665846
A,37,kept_single,N_x_original_shape,5-8:intermediate,10581,27,True,0.9393252055571307,0.9380689395976052
A,37,kept_single,N_x_original_shape,5-8:compact,1614,24,True,0.9138785625774474,0.8907200234589592
A,37,kept_single,N_x_original_shape,9-16:elongated,8030,25,True,0.9689912826899129,0.9018810415281289
A,37,kept_single,N_x_original_shape,9-16:intermediate,3517,26,True,0.915268694910435,0.9123573974060761
A,37,kept_single,N_x_original_shape,9-16:compact,502,19,True,0.9282868525896414,0.9276796004610065
A,37,kept_single,N_x_original_shape,17-32:elongated,816,17,True,0.9411764705882353,0.7394566692387516
A,37,kept_single,N_x_original_shape,17-32:intermediate,497,19,True,0.8591549295774648,0.7561676478833754
A,37,kept_single,N_x_original_shape,17-32:compact,44,9,False,0.9318181818181818,
A,37,kept_single,N_x_original_shape,33-64:elongated,83,8,False,0.9879518072289156,
A,37,kept_single,N_x_original_shape,33-64:intermediate,2,1,False,1.0,
A,37,kept_single,N_x_original_shape,33-64:compact,0,0,False,,
A,37,kept_single,N_x_original_shape,65-511:elongated,0,0,False,,
A,37,kept_single,N_x_original_shape,65-511:intermediate,0,0,False,,
A,37,kept_single,N_x_original_shape,65-511:compact,0,0,False,,
A,37,kept_single,history,none,1846,27,True,0.9414951245937161,0.9308599846022597
A,37,kept_single,history,one_to_five,8062,27,True,0.9537335648722401,0.9431164037983484
A,37,kept_single,history,six,70542,27,True,0.954183323410167,0.9519506675116731
A,37,kept_single,current_points,1,0,0,False,,
A,37,kept_single,current_points,2,0,0,False,,
A,37,kept_single,current_points,ge3,80450,27,True,0.953847110006215,0.950993553863388
A,37,kept_single,current_range,le20,26404,27,True,0.9448189668232087,0.9432641481614812
A,37,kept_single,current_range,20to40,36863,27,True,0.9585220953259366,0.9567280119753461
A,37,kept_single,current_range,gt40,17183,27,True,0.957690740848513,0.9476146047637433
A,37,sparse_single,retained_N,1-2,97734,27,True,0.8986330243313484,0.8975862118756761
A,37,sparse_single,retained_N,3-4,0,0,False,,
A,37,sparse_single,retained_N,5-8,0,0,False,,
A,37,sparse_single,retained_N,9-16,0,0,False,,
A,37,sparse_single,retained_N,17-32,0,0,False,,
A,37,sparse_single,retained_N,33-64,0,0,False,,
A,37,sparse_single,retained_N,65-511,0,0,False,,
A,37,sparse_single,original_shape,undefined_low_support,97734,27,True,0.8986330243313484,0.8975862118756761
A,37,sparse_single,N_x_original_shape,1-2:elongated,0,0,False,,
A,37,sparse_single,N_x_original_shape,1-2:intermediate,0,0,False,,
A,37,sparse_single,N_x_original_shape,1-2:compact,0,0,False,,
A,37,sparse_single,N_x_original_shape,3-4:elongated,0,0,False,,
A,37,sparse_single,N_x_original_shape,3-4:intermediate,0,0,False,,
A,37,sparse_single,N_x_original_shape,3-4:compact,0,0,False,,
A,37,sparse_single,N_x_original_shape,5-8:elongated,0,0,False,,
A,37,sparse_single,N_x_original_shape,5-8:intermediate,0,0,False,,
A,37,sparse_single,N_x_original_shape,5-8:compact,0,0,False,,
A,37,sparse_single,N_x_original_shape,9-16:elongated,0,0,False,,
A,37,sparse_single,N_x_original_shape,9-16:intermediate,0,0,False,,
A,37,sparse_single,N_x_original_shape,9-16:compact,0,0,False,,
A,37,sparse_single,N_x_original_shape,17-32:elongated,0,0,False,,
A,37,sparse_single,N_x_original_shape,17-32:intermediate,0,0,False,,
A,37,sparse_single,N_x_original_shape,17-32:compact,0,0,False,,
A,37,sparse_single,N_x_original_shape,33-64:elongated,0,0,False,,
A,37,sparse_single,N_x_original_shape,33-64:intermediate,0,0,False,,
A,37,sparse_single,N_x_original_shape,33-64:compact,0,0,False,,
A,37,sparse_single,N_x_original_shape,65-511:elongated,0,0,False,,
A,37,sparse_single,N_x_original_shape,65-511:intermediate,0,0,False,,
A,37,sparse_single,N_x_original_shape,65-511:compact,0,0,False,,
A,37,sparse_single,history,none,97734,27,True,0.8986330243313484,0.8975862118756761
A,37,sparse_single,history,one_to_five,0,0,False,,
A,37,sparse_single,history,six,0,0,False,,
A,37,sparse_single,current_points,1,58612,27,True,0.8734730089401488,0.8686279615914969
A,37,sparse_single,current_points,2,39122,27,True,0.9363273861254537,0.9362486357229978
A,37,sparse_single,current_points,ge3,0,0,False,,
A,37,sparse_single,current_range,le20,11734,27,True,0.9140957900119311,0.9058738084846465
A,37,sparse_single,current_range,20to40,33802,26,True,0.9288503638837938,0.9169984899568822
A,37,sparse_single,current_range,gt40,52198,27,True,0.8755891030307674,0.8737142779404876
A,37,sparse_context,retained_N,1-2,29596,27,True,0.8665022300310853,0.8662701228583605
A,37,sparse_context,retained_N,3-4,4536,26,True,0.941358024691358,0.9413271816257935
A,37,sparse_context,retained_N,5-8,7975,27,True,0.9334169278996866,0.9333671381353996
A,37,sparse_context,retained_N,9-16,6694,26,True,0.9580221093516582,0.9575376642742333
A,37,sparse_context,retained_N,17-32,47667,27,True,0.981979146998972,0.9813260996716046
A,37,sparse_context,retained_N,33-64,1126,25,True,0.9813499111900533,0.9706928925988585
A,37,sparse_context,retained_N,65-511,140,16,True,1.0,1.0
A,37,sparse_context,original_shape,compact,2856,24,True,0.9807422969187675,0.9667423721614938
A,37,sparse_context,original_shape,elongated,44205,27,True,0.9691890057685782,0.9690655128650332
A,37,sparse_context,original_shape,intermediate,21077,27,True,0.9743322104663852,0.9731131418194037
A,37,sparse_context,original_shape,undefined_low_support,29596,27,True,0.8665022300310853,0.8662701228583605
A,37,sparse_context,N_x_original_shape,1-2:elongated,0,0,False,,
A,37,sparse_context,N_x_original_shape,1-2:intermediate,0,0,False,,
A,37,sparse_context,N_x_original_shape,1-2:compact,0,0,False,,
A,37,sparse_context,N_x_original_shape,3-4:elongated,3285,25,True,0.9400304414003045,0.9400286407965377
A,37,sparse_context,N_x_original_shape,3-4:intermediate,1146,26,True,0.9476439790575916,0.9475978539202536
A,37,sparse_context,N_x_original_shape,3-4:compact,105,18,True,0.9142857142857143,0.8864319192404759
A,37,sparse_context,N_x_original_shape,5-8:elongated,5663,26,True,0.9304255694861381,0.9303575352453818
A,37,sparse_context,N_x_original_shape,5-8:intermediate,2084,27,True,0.940978886756238,0.9394324467819913
A,37,sparse_context,N_x_original_shape,5-8:compact,228,20,True,0.9385964912280702,0.933693394266722
A,37,sparse_context,N_x_original_shape,9-16:elongated,4896,26,True,0.9640522875816994,0.9638155706727136
A,37,sparse_context,N_x_original_shape,9-16:intermediate,1577,26,True,0.9441978440076094,0.9419997659528228
A,37,sparse_context,N_x_original_shape,9-16:compact,221,19,True,0.9230769230769231,0.9228494568453909
A,37,sparse_context,N_x_original_shape,17-32:elongated,29532,27,True,0.9799200866856291,0.9796672772490569
A,37,sparse_context,N_x_original_shape,17-32:intermediate,15880,25,True,0.9841309823677582,0.983113511403722
A,37,sparse_context,N_x_original_shape,17-32:compact,2255,22,True,0.9937915742793791,0.9850824270328915
A,37,sparse_context,N_x_original_shape,33-64:elongated,725,21,True,0.9972413793103448,0.9883940577575718
A,37,sparse_context,N_x_original_shape,33-64:intermediate,355,22,True,0.9492957746478873,0.9482272491573762
A,37,sparse_context,N_x_original_shape,33-64:compact,46,12,False,0.9782608695652174,0.9780009564801531
A,37,sparse_context,N_x_original_shape,65-511:elongated,104,10,False,1.0,
A,37,sparse_context,N_x_original_shape,65-511:intermediate,35,13,False,1.0,1.0
A,37,sparse_context,N_x_original_shape,65-511:compact,1,1,False,1.0,
A,37,sparse_context,history,none,29596,27,True,0.8665022300310853,0.8662701228583605
A,37,sparse_context,history,one_to_five,20891,27,True,0.9457661193815519,0.9456041409892961
A,37,sparse_context,history,six,47247,27,True,0.9825385738777065,0.9820239693386279
A,37,sparse_context,current_points,1,58612,27,True,0.9198287040196547,0.9182262032326776
A,37,sparse_context,current_points,2,39122,27,True,0.9690711108839016,0.9690692432333712
A,37,sparse_context,current_points,ge3,0,0,False,,
A,37,sparse_context,current_range,le20,11734,27,True,0.972387932503835,0.9694657425352737
A,37,sparse_context,current_range,20to40,33802,26,True,0.9623099224897935,0.9560990346004592
A,37,sparse_context,current_range,gt40,52198,27,True,0.9174106287597226,0.9151918004632003
B,7,clean,retained_N,1-2,0,0,False,,
B,7,clean,retained_N,3-4,1615,27,True,0.930030959752322,0.9215143120960295
B,7,clean,retained_N,5-8,1566,27,True,0.9476372924648787,0.9400845456835976
B,7,clean,retained_N,9-16,3392,27,True,0.953125,0.9467579359183631
B,7,clean,retained_N,17-32,37944,27,True,0.9815781151170145,0.9814837339814502
B,7,clean,retained_N,33-64,26522,27,True,0.9868788175854007,0.985739680843831
B,7,clean,retained_N,65-511,9411,23,True,0.9866114121772394,0.9714413222790181
B,7,clean,original_shape,compact,4336,26,True,0.981549815498155,0.9765509002566908
B,7,clean,original_shape,elongated,45116,27,True,0.9829328841209327,0.9759470108230738
B,7,clean,original_shape,intermediate,30998,27,True,0.9781598812826634,0.9779551851902566
B,7,clean,N_x_original_shape,1-2:elongated,0,0,False,,
B,7,clean,N_x_original_shape,1-2:intermediate,0,0,False,,
B,7,clean,N_x_original_shape,1-2:compact,0,0,False,,
B,7,clean,N_x_original_shape,3-4:elongated,1081,26,True,0.9343200740055504,0.929376636163292
B,7,clean,N_x_original_shape,3-4:intermediate,484,27,True,0.9214876033057852,0.8985862061359977
B,7,clean,N_x_original_shape,3-4:compact,50,14,False,0.92,0.910873440285205
B,7,clean,N_x_original_shape,5-8:elongated,932,27,True,0.9549356223175965,0.9462859589323058
B,7,clean,N_x_original_shape,5-8:intermediate,568,25,True,0.9419014084507042,0.9364038882385872
B,7,clean,N_x_original_shape,5-8:compact,66,17,False,0.8939393939393939,0.888162672476398
B,7,clean,N_x_original_shape,9-16:elongated,2275,26,True,0.9564835164835165,0.9471985641104028
B,7,clean,N_x_original_shape,9-16:intermediate,996,27,True,0.9528112449799196,0.9503676412118642
B,7,clean,N_x_original_shape,9-16:compact,121,18,True,0.8925619834710744,0.8925326228052197
B,7,clean,N_x_original_shape,17-32:elongated,19967,27,True,0.9803175239144588,0.9771501204048785
B,7,clean,N_x_original_shape,17-32:intermediate,15866,27,True,0.9824152275305685,0.9816135381384151
B,7,clean,N_x_original_shape,17-32:compact,2111,22,True,0.9872098531501659,0.9768547338824329
B,7,clean,N_x_original_shape,33-64:elongated,14587,26,True,0.9911565092205389,0.9840044019701351
B,7,clean,N_x_original_shape,33-64:intermediate,10253,25,True,0.9809811762411002,0.9805398717207452
B,7,clean,N_x_original_shape,33-64:compact,1682,21,True,0.985731272294887,0.9825949585397149
B,7,clean,N_x_original_shape,65-511:elongated,6274,20,True,0.9942620337902455,0.9748507170525287
B,7,clean,N_x_original_shape,65-511:intermediate,2831,22,True,0.9699752737548569,0.9626752175449976
B,7,clean,N_x_original_shape,65-511:compact,306,14,True,0.9836601307189542,0.9819172448026852
B,7,clean,history,none,1846,27,True,0.9344528710725893,0.9236274874850027
B,7,clean,history,one_to_five,8062,27,True,0.9591912676755148,0.949299593542005
B,7,clean,history,six,70542,27,True,0.9847324997873608,0.9840024952202497
B,7,clean,current_points,1,0,0,False,,
B,7,clean,current_points,2,0,0,False,,
B,7,clean,current_points,ge3,80450,27,True,0.9810192666252331,0.9798569849646367
B,7,clean,current_range,le20,26404,27,True,0.9813285865777912,0.9806510258852691
B,7,clean,current_range,20to40,36863,27,True,0.9844559585492227,0.9838915809767433
B,7,clean,current_range,gt40,17183,27,True,0.9731711575394285,0.9668901950493618
B,7,uniform_half_0,retained_N,1-2,1615,27,True,0.9244582043343653,0.9153790783650806
B,7,uniform_half_0,retained_N,3-4,1566,27,True,0.9348659003831418,0.9260017641129032
B,7,uniform_half_0,retained_N,5-8,3392,27,True,0.9407429245283019,0.9331525024229805
B,7,uniform_half_0,retained_N,9-16,37944,27,True,0.9785473329116593,0.9784378315332476
B,7,uniform_half_0,retained_N,17-32,26522,27,True,0.9833722946987407,0.9819383412396381
B,7,uniform_half_0,retained_N,33-64,8842,23,True,0.9848450576792581,0.9684706553573871
B,7,uniform_half_0,retained_N,65-511,569,14,True,0.9929701230228472,0.9527173009805551
B,7,uniform_half_0,original_shape,compact,4336,26,True,0.9693265682656826,0.961214389485175
B,7,uniform_half_0,original_shape,elongated,45116,27,True,0.9818689600141857,0.9745484766749822
B,7,uniform_half_0,original_shape,intermediate,30998,27,True,0.9720304535776502,0.9717791757977281
B,7,uniform_half_0,N_x_original_shape,1-2:elongated,1081,26,True,0.9269195189639223,0.921419074040846
B,7,uniform_half_0,N_x_original_shape,1-2:intermediate,484,27,True,0.9194214876033058,0.8966983532811243
B,7,uniform_half_0,N_x_original_shape,1-2:compact,50,14,False,0.92,0.910873440285205
B,7,uniform_half_0,N_x_original_shape,3-4:elongated,932,27,True,0.9474248927038627,0.9375252228848003
B,7,uniform_half_0,N_x_original_shape,3-4:intermediate,568,25,True,0.920774647887324,0.9142209916939341
B,7,uniform_half_0,N_x_original_shape,3-4:compact,66,17,False,0.8787878787878788,0.8730769230769231
B,7,uniform_half_0,N_x_original_shape,5-8:elongated,2275,26,True,0.9454945054945055,0.9343595671687077
B,7,uniform_half_0,N_x_original_shape,5-8:intermediate,996,27,True,0.9377510040160643,0.9348549871507602
B,7,uniform_half_0,N_x_original_shape,5-8:compact,121,18,True,0.8760330578512396,0.8758974358974358
B,7,uniform_half_0,N_x_original_shape,9-16:elongated,19967,27,True,0.9792157059147594,0.9759394383749771
B,7,uniform_half_0,N_x_original_shape,9-16:intermediate,15866,27,True,0.9776881381570655,0.9767021273683274
B,7,uniform_half_0,N_x_original_shape,9-16:compact,2111,22,True,0.9786830885836096,0.9619459997332074
B,7,uniform_half_0,N_x_original_shape,17-32:elongated,14587,26,True,0.9914992801809831,0.9846978650909897
B,7,uniform_half_0,N_x_original_shape,17-32:intermediate,10253,25,True,0.9746415683214669,0.9740492560458347
B,7,uniform_half_0,N_x_original_shape,17-32:compact,1682,21,True,0.9661117717003567,0.9589389763653067
B,7,uniform_half_0,N_x_original_shape,33-64:elongated,5882,20,True,0.9959197551853112,0.9830368678479144
B,7,uniform_half_0,N_x_original_shape,33-64:intermediate,2658,22,True,0.9601203912716328,0.950817543048702
B,7,uniform_half_0,N_x_original_shape,33-64:compact,302,14,True,0.9867549668874173,0.9854639969195225
B,7,uniform_half_0,N_x_original_shape,65-511:elongated,392,12,True,0.9923469387755102,0.8313978494623655
B,7,uniform_half_0,N_x_original_shape,65-511:intermediate,173,12,True,0.9942196531791907,0.984106568672485
B,7,uniform_half_0,N_x_original_shape,65-511:compact,4,3,False,1.0,
B,7,uniform_half_0,history,none,1846,27,True,0.9252437703141928,0.9132660565451871
B,7,uniform_half_0,history,one_to_five,8062,27,True,0.9491441329694865,0.9372830896773152
B,7,uniform_half_0,history,six,70542,27,True,0.9819965410677327,0.9811324828800045
B,7,uniform_half_0,current_points,1,0,0,False,,
B,7,uniform_half_0,current_points,2,0,0,False,,
B,7,uniform_half_0,current_points,ge3,80450,27,True,0.9774021131137353,0.9760239523178733
B,7,uniform_half_0,current_range,le20,26404,27,True,0.9782987426147554,0.9775171665206495
B,7,uniform_half_0,current_range,20to40,36863,27,True,0.9804410926945718,0.979729234557631
B,7,uniform_half_0,current_range,gt40,17183,27,True,0.9695047430600011,0.9624287790658859
B,7,uniform_half_1,retained_N,1-2,1615,27,True,0.9226006191950464,0.9133375775561605
B,7,uniform_half_1,retained_N,3-4,1566,27,True,0.9329501915708812,0.9238635442832834
B,7,uniform_half_1,retained_N,5-8,3392,27,True,0.9457547169811321,0.938847336250292
B,7,uniform_half_1,retained_N,9-16,37944,27,True,0.9783628505165507,0.9782536355787588
B,7,uniform_half_1,retained_N,17-32,26522,27,True,0.9828444310383833,0.9813554743253862
B,7,uniform_half_1,retained_N,33-64,8842,23,True,0.9843926713413255,0.9674853603700829
B,7,uniform_half_1,retained_N,65-511,569,14,True,0.9806678383128296,0.8727457558198637
B,7,uniform_half_1,original_shape,compact,4336,26,True,0.9711715867158671,0.9634496195152596
B,7,uniform_half_1,original_shape,elongated,45116,27,True,0.9822014362975441,0.9750076834951089
B,7,uniform_half_1,original_shape,intermediate,30998,27,True,0.9706110071617524,0.9703480688774726
B,7,uniform_half_1,N_x_original_shape,1-2:elongated,1081,26,True,0.9296947271045328,0.924363280156731
B,7,uniform_half_1,N_x_original_shape,1-2:intermediate,484,27,True,0.9090909090909091,0.8843111690569319
B,7,uniform_half_1,N_x_original_shape,1-2:compact,50,14,False,0.9,0.8869289914066034
B,7,uniform_half_1,N_x_original_shape,3-4:elongated,932,27,True,0.944206008583691,0.9339007092198581
B,7,uniform_half_1,N_x_original_shape,3-4:intermediate,568,25,True,0.926056338028169,0.9195087387812944
B,7,uniform_half_1,N_x_original_shape,3-4:compact,66,17,False,0.8333333333333334,0.8285714285714285
B,7,uniform_half_1,N_x_original_shape,5-8:elongated,2275,26,True,0.9525274725274725,0.9428293004372617
B,7,uniform_half_1,N_x_original_shape,5-8:intermediate,996,27,True,0.9367469879518072,0.9339488479364542
B,7,uniform_half_1,N_x_original_shape,5-8:compact,121,18,True,0.8925619834710744,0.8925326228052197
B,7,uniform_half_1,N_x_original_shape,9-16:elongated,19967,27,True,0.9789152100966595,0.9755832122842776
B,7,uniform_half_1,N_x_original_shape,9-16:intermediate,15866,27,True,0.9773729988654986,0.9763621516892942
B,7,uniform_half_1,N_x_original_shape,9-16:compact,2111,22,True,0.9805779251539555,0.9650931544252133
B,7,uniform_half_1,N_x_original_shape,17-32:elongated,14587,26,True,0.9917734969493385,0.9851768433982842
B,7,uniform_half_1,N_x_original_shape,17-32:intermediate,10253,25,True,0.9723007900126792,0.9716724641189007
B,7,uniform_half_1,N_x_original_shape,17-32:compact,1682,21,True,0.9696789536266349,0.9631274009292297
B,7,uniform_half_1,N_x_original_shape,33-64:elongated,5882,20,True,0.9964297857871472,0.9852480801138574
B,7,uniform_half_1,N_x_original_shape,33-64:intermediate,2658,22,True,0.9574868322046651,0.9474206528084981
B,7,uniform_half_1,N_x_original_shape,33-64:compact,302,14,True,0.9867549668874173,0.9854000483442107
B,7,uniform_half_1,N_x_original_shape,65-511:elongated,392,12,True,0.9872448979591837,0.6396396396396397
B,7,uniform_half_1,N_x_original_shape,65-511:intermediate,173,12,True,0.9653179190751445,0.9113123718386876
B,7,uniform_half_1,N_x_original_shape,65-511:compact,4,3,False,1.0,
B,7,uniform_half_1,history,none,1846,27,True,0.9252437703141928,0.9132660565451871
B,7,uniform_half_1,history,one_to_five,8062,27,True,0.950756636070454,0.9393281230359471
B,7,uniform_half_1,history,six,70542,27,True,0.9815145587026168,0.9806258893759019
B,7,uniform_half_1,current_points,1,0,0,False,,
B,7,uniform_half_1,current_points,2,0,0,False,,
B,7,uniform_half_1,current_points,ge3,80450,27,True,0.9771410814170292,0.9757462342985932
B,7,uniform_half_1,current_range,le20,26404,27,True,0.9773519163763066,0.976536583371852
B,7,uniform_half_1,current_range,20to40,36863,27,True,0.980630984998508,0.9799270952871282
B,7,uniform_half_1,current_range,gt40,17183,27,True,0.9693301518943142,0.9621877728060565
B,7,uniform_half_2,retained_N,1-2,1615,27,True,0.920123839009288,0.9108851175772352
B,7,uniform_half_2,retained_N,3-4,1566,27,True,0.9316730523627076,0.9221780955968171
B,7,uniform_half_2,retained_N,5-8,3392,27,True,0.9431014150943396,0.9358130993414688
B,7,uniform_half_2,retained_N,9-16,37944,27,True,0.9781256588656968,0.9780154941541503
B,7,uniform_half_2,retained_N,17-32,26522,27,True,0.9837493401704246,0.9823600920736435
B,7,uniform_half_2,retained_N,33-64,8842,23,True,0.9856367337706401,0.9700465649913177
B,7,uniform_half_2,retained_N,65-511,569,14,True,0.984182776801406,0.8912392481682064
B,7,uniform_half_2,original_shape,compact,4336,26,True,0.9688653136531366,0.960504345527331
B,7,uniform_half_2,original_shape,elongated,45116,27,True,0.9818911250997429,0.9745906120911726
B,7,uniform_half_2,original_shape,intermediate,30998,27,True,0.9718046325569392,0.9715479944469494
B,7,uniform_half_2,N_x_original_shape,1-2:elongated,1081,26,True,0.9222941720629048,0.9166629955947136
B,7,uniform_half_2,N_x_original_shape,1-2:intermediate,484,27,True,0.9152892561983471,0.892460181978789
B,7,uniform_half_2,N_x_original_shape,1-2:compact,50,14,False,0.92,0.910873440285205
B,7,uniform_half_2,N_x_original_shape,3-4:elongated,932,27,True,0.9356223175965666,0.9237315875613747
B,7,uniform_half_2,N_x_original_shape,3-4:intermediate,568,25,True,0.9295774647887324,0.9231726451333658
B,7,uniform_half_2,N_x_original_shape,3-4:compact,66,17,False,0.8939393939393939,0.888162672476398
